stop_id,stop_name                                                       ,stop_lat  ,stop_lon
37150  ,California Ave SW & SW Admiral Way                              ,47.5814323,-122.386436
37160  ,California Ave SW & SW College St                               ,47.5831985,-122.386368
37170  ,California Ave SW & SW Hill St                                  ,47.5855751,-122.386261
37180  ,California Ave SW & Palm Ave SW                                 ,47.5870514,-122.386215
37200  ,SW Seattle St & California Ave SW                               ,47.5893974,-122.386642
37220  ,SW Oregon St & 44th Ave SW                                      ,47.563015 ,-122.387909
3730   ,Golf Dr S & 14th Ave S                                          ,47.5929909,-122.31501
37350  ,University Way NE & NE 50th St                                  ,47.665184 ,-122.312973
37352  ,University Way NE & NE 55th St                                  ,47.668766 ,-122.31292
37353  ,University Way NE & NE Ravenna Blvd                             ,47.6708755,-122.312927
37360  ,NE 65th St & 16th Ave NE                                        ,47.6757202,-122.310936
37380  ,NE 65th St & 19th Ave NE                                        ,47.6757507,-122.307724
37390  ,NE 65th St & 21st Ave NE                                        ,47.6757088,-122.305145
3740   ,14th Ave S & S Judkins St                                       ,47.5911865,-122.314941
37400  ,NE 65th St & 23rd Ave NE                                        ,47.6757088,-122.302429
37410  ,NE 65th St & 25th Ave NE                                        ,47.675705 ,-122.300293
37420  ,NE 65th St & 27th Ave NE                                        ,47.6757088,-122.298218
37430  ,NE 65th St & 29th Ave NE                                        ,47.6757088,-122.296043
37440  ,NE 65th St & 31st Ave NE                                        ,47.6757202,-122.293968
37450  ,NE 65th St & 33rd Ave NE                                        ,47.6757202,-122.291924
37460  ,NE 65th St & 35th Ave NE                                        ,47.6757202,-122.28997
37470  ,NE 65th St & 38th Ave NE                                        ,47.6757202,-122.286659
37480  ,NE 65th St & 40th Ave NE                                        ,47.6757202,-122.284561
37490  ,NE 65th St & 43rd Ave NE                                        ,47.6757202,-122.281921
37500  ,NE 65th St & 45th Ave NE                                        ,47.6757202,-122.279221
37510  ,NE 65th St & Wellesley Way NE                                   ,47.6757088,-122.277
37520  ,NE 65th St & Princeton Ave NE                                   ,47.6757088,-122.275513
37530  ,50th Ave NE & NE 68th St                                        ,47.677742 ,-122.274162
37540  ,50th Ave NE & NE 70th St                                        ,47.6792603,-122.2742
37550  ,50th Ave NE & NE 73rd St                                        ,47.6814041,-122.274246
37560  ,NE 75th St & 50th Ave NE                                        ,47.6831017,-122.27475
37570  ,NE 75th St & 48th Ave NE                                        ,47.6831017,-122.27713
37571  ,NE 75th St & 44th Ave NE                                        ,47.6831093,-122.280899
3760   ,14th Ave S & S Massachusetts St                                 ,47.5881844,-122.314964
37600  ,NE 75th St & 41st Ave NE                                        ,47.6831093,-122.283737
37610  ,40th Ave NE & NE 75th St                                        ,47.6833763,-122.285103
37620  ,40th Ave NE & NE 77th St                                        ,47.6850624,-122.285172
37640  ,40th Ave NE & NE 82nd St                                        ,47.6883698,-122.285187
37650  ,NE 85th St & 40th Ave NE                                        ,47.690258 ,-122.285637
37655  ,NE 85th St & 35th Ave NE                                        ,47.6902695,-122.290062
37660  ,38th Ave NE & NE 85th St                                        ,47.6904526,-122.287918
37680  ,NE 85th St & 35th Ave NE                                        ,47.6901283,-122.290268
37695  ,NE 85th St & 39th Ave NE                                        ,47.6901169,-122.286118
3770   ,14th Ave S & S Holgate St                                       ,47.5861359,-122.314774
37710  ,40th Ave NE & NE 82nd St                                        ,47.6882286,-122.285378
37730  ,40th Ave NE & NE 77th St                                        ,47.6849556,-122.285362
37740  ,40th Ave NE & NE 75th St                                        ,47.6831627,-122.285309
37750  ,NE 75th St & 42nd Ave NE                                        ,47.682972 ,-122.283165
37760  ,NE 75th St & 44th Ave NE                                        ,47.682972 ,-122.280968
37770  ,NE 75th St & 46th Ave NE                                        ,47.682972 ,-122.278465
3778   ,14th Ave S & S Hill St                                          ,47.5843391,-122.314789
37780  ,NE 75th St & 48th Ave NE                                        ,47.6829681,-122.276268
37790  ,NE 75th St & 50th Ave NE                                        ,47.6829605,-122.274002
37800  ,NE 75th St & 52nd Ave NE                                        ,47.6829605,-122.271332
37810  ,NE 75th St & 55th Ave NE                                        ,47.6829567,-122.26918
37820  ,55th Ave NE & NE 73rd St                                        ,47.6811752,-122.269096
37830  ,55th Ave NE & NE 70th St                                        ,47.6791801,-122.269066
37840  ,55th Ave NE & NE 68th St                                        ,47.6773796,-122.269012
37841  ,NE 65th St & 52nd Ave NE                                        ,47.6756859,-122.271294
37849  ,NE 65th St & Sand Point Way NE                                  ,47.6758003,-122.263893
37850  ,NE 65th St & 55th Ave NE                                        ,47.6758194,-122.269356
37860  ,NE 65th St & 52nd Ave NE                                        ,47.6758308,-122.271843
37870  ,NE Princeton Way & Princeton Ave NE                             ,47.674942 ,-122.275108
37880  ,NE 65th St & 49th Ave NE                                        ,47.6758499,-122.276237
37890  ,NE 65th St & 47th Ave NE                                        ,47.6758499,-122.278206
37900  ,NE 65th St & 44th Ave NE                                        ,47.6758575,-122.281227
37910  ,NE 65th St & 42nd Ave NE                                        ,47.6758537,-122.283852
37920  ,NE 65th St & 39th Ave NE                                        ,47.6758499,-122.285873
37930  ,NE 65th St & 37th Ave NE                                        ,47.6758499,-122.288055
37940  ,NE 65th St & 35th Ave NE                                        ,47.6758499,-122.290489
37950  ,NE 65th St & 32nd Ave NE                                        ,47.6758537,-122.293343
37960  ,NE 65th St & 30th Ave NE                                        ,47.6758499,-122.295349
37970  ,NE 65th St & 28th Ave NE                                        ,47.6758499,-122.297668
37980  ,NE 65th St & 26th Ave NE                                        ,47.6758499,-122.299477
37990  ,NE 65th St & 24th Ave NE                                        ,47.6758423,-122.301254
3800   ,Beacon Ave S & S Bayview St                                     ,47.5807114,-122.313644
38000  ,NE 65th St & Ravenna Ave NE                                     ,47.6758423,-122.304077
38010  ,NE 65th St & 20th Ave NE                                        ,47.6758804,-122.306877
38020  ,NE 65th St & 18th Ave NE                                        ,47.675869 ,-122.309021
38022  ,University Way NE & NE Ravenna Blvd                             ,47.6707535,-122.313133
38024  ,University Way NE & NE 55th St                                  ,47.6683159,-122.313126
38050  ,30th Ave NE & NE 143rd St                                       ,47.73172  ,-122.296646
38060  ,30th Ave NE & NE 140th St                                       ,47.7301979,-122.296623
38070  ,30th Ave NE & NE 137th St                                       ,47.7279778,-122.296539
38080  ,30th Ave NE & NE 135th St                                       ,47.7265778,-122.296509
38090  ,30th Ave NE & NE 133rd St                                       ,47.724472 ,-122.296486
3810   ,Beacon Ave S & S Lander St                                      ,47.5792542,-122.312302
38100  ,30th Ave NE & NE 130th St                                       ,47.7227173,-122.296455
38110  ,30th Ave NE & NE 127th St                                       ,47.7209015,-122.29644
38145  ,Lake City Way NE & NE 120th St                                  ,47.7154198,-122.29763
38160  ,Lake City Way NE & NE 115th St                                  ,47.7117348,-122.299805
38180  ,Lake City Way NE & NE 110th St                                  ,47.7085152,-122.30143
3820   ,Beacon Ave S & S Stevens St                                     ,47.5771141,-122.310318
38200  ,Lake City Way NE & 24th Ave NE                                  ,47.7043571,-122.301712
38220  ,Lake City Way NE & NE 98th St                                   ,47.7000809,-122.303604
38230  ,Lake City Way NE & NE 95th St                                   ,47.6977348,-122.305489
38235  ,Lake City Way NE & 20th Ave NE                                  ,47.6908722,-122.30751
